Wall time,Step,Value
1684260449.6842158,5,1.1153879165649414
1684260450.5995061,18,0.7406940460205078
1684260451.0369368,24,0.35009148716926575
1684260452.1606207,40,0.1955217570066452
1684260452.2855577,42,0.27550357580184937
1684260452.4972486,45,0.188267782330513
1684260452.6378732,47,0.16961762309074402
1684260453.0995057,53,0.19854962825775146
1684260453.349449,56,0.2024497389793396
1684260454.4003584,71,0.14489883184432983
1684260454.619069,74,0.15392832458019257
1684260454.9643064,79,0.1475905478000641
1684260455.5267124,87,0.16420301795005798
1684260456.0920498,94,0.1601015031337738
1684260456.8796117,102,0.17525064945220947
1684260457.1645617,105,0.11500563472509384
1684260457.2582908,106,0.08404038846492767
1684260457.986504,113,0.10568809509277344
1684260459.2545776,126,0.07858548313379288
1684260460.5228143,139,0.1848433017730713
1684260461.3038757,150,0.08935731649398804
1684260461.665637,155,0.08825130760669708
1684260461.887219,158,0.087845578789711
1684260462.5433602,167,0.08055400848388672
1684260462.6214201,168,0.10051661729812622
1684260463.342496,178,0.08605793118476868
1684260463.6861665,183,0.08394801616668701
1684260463.8423808,185,0.06357738375663757
1684260463.9048607,186,0.1025283932685852
1684260464.1938188,190,0.08928835391998291
1684260464.7741468,198,0.1003212034702301
1684260465.3365152,206,0.09075377881526947
1684260465.4145875,207,0.08592039346694946
1684260465.7506416,212,0.0709344893693924
1684260466.516125,223,0.08580856770277023
1684260466.9300938,229,0.0849059596657753
1684260467.2737517,234,0.08964738249778748
1684260467.476795,237,0.08211519569158554
1684260468.2969935,249,0.08125731348991394
1684260468.6875298,255,0.08291096985340118
1684260469.0624774,260,0.08419288694858551
1684260469.5389507,267,0.09564340114593506
1684260469.8281128,271,0.07001481205224991
1684260469.968668,273,0.09331678599119186
1684260471.298117,292,0.07744543254375458
1684260471.6573756,297,0.06556686758995056
1684260471.7198942,298,0.0750429779291153
1684260472.0635586,303,0.05669916048645973
1684260472.4306595,308,0.10245797038078308
1684260472.571251,310,0.07316441833972931
1684260473.118,318,0.06249328702688217
1684260473.1961045,319,0.05938310548663139
1684260473.695984,326,0.10748481750488281
1684260473.9853756,330,0.06872330605983734
1684260474.5946078,339,0.07203264534473419
1684260475.172988,347,0.12000096589326859
1684260476.266476,363,0.05307585746049881
1684260476.5570123,367,0.05328118056058884
1684260476.978743,373,0.04759865254163742
1684260477.2443051,377,0.11485756188631058
1684260477.3848991,379,0.05246327072381973
1684260480.3447058,421,0.037120889872312546
1684260480.4072306,422,0.10839866101741791
1684260480.5403078,424,0.04142967239022255
1684260480.962042,430,0.038162048906087875
1684260481.580559,439,0.030163947492837906
1684260481.7211487,441,0.027172157540917397
1684260481.7915466,442,0.03599550947546959
1684260481.9946623,445,0.03139006346464157
1684260482.4163976,451,0.04354806989431381
1684260483.0256283,460,0.026250213384628296
1684260483.2443295,463,0.03884372115135193
1684260483.2992024,464,0.13864672183990479
1684260484.0021608,474,0.14971572160720825
1684260485.571991,491,0.23685084283351898
1684260485.8063037,493,0.21973799169063568
1684260486.9148636,507,0.06097076088190079
1684260487.2741196,512,0.08936364203691483
1684260487.4852529,514,0.1649942249059677
1684260487.7846766,517,0.09667164832353592
1684260488.3777773,525,0.1308511644601822
1684260488.808258,531,0.21915726363658905
