Wall time,Step,Value
1681228144.450676,18,42.187286376953125
1681228144.513192,24,23.79263687133789
1681228144.638129,40,15.32225227355957
1681228144.6537857,42,14.951292991638184
1681228144.684993,45,12.888744354248047
1681228144.7787232,56,10.450822830200195
1681228144.8881052,71,7.024563789367676
1681228144.919348,74,6.211091041564941
1681228145.1082134,94,5.843889236450195
1681228145.2175977,106,4.455297470092773
1681228145.379572,126,3.3296144008636475
1681228145.621461,155,2.4605908393859863
1681228145.6537142,158,2.4632747173309326
1681228145.7162058,167,2.1769917011260986
1681228145.8634899,183,1.3923661708831787
1681228145.8695872,185,1.7955228090286255
1681228146.2262948,229,1.2673693895339966
1681228146.2731566,234,1.077397108078003
1681228146.4049225,249,0.891969621181488
1681228146.4674084,255,1.1818960905075073
1681228146.5299253,260,0.8922070860862732
1681228146.5923786,267,1.1115286350250244
1681228146.6548629,273,1.1073648929595947
1681228147.0758626,308,0.8799289464950562
1681228147.107105,310,0.808416485786438
1681228147.263333,318,0.8196074962615967
1681228147.6692388,339,0.8968088030815125
1681228147.7942045,347,0.8187089562416077
1681228148.020759,367,0.6905525922775269
1681228148.5664735,421,0.6866770386695862
1681228148.5664735,422,0.7396490573883057
1681228148.7257915,439,0.6925792694091797
1681228148.7414107,442,0.8228487968444824
1681228148.7726872,445,0.7313150763511658
1681228148.918272,460,0.7173744440078735
1681228149.0066433,463,0.6005845069885254
1681228149.0222583,464,0.7331771850585938
1681228149.1628764,474,0.6324170827865601
1681228149.3279026,493,0.6020988821983337
1681228149.5034673,514,0.7220645546913147
1681228149.6498232,531,0.632585883140564
1681228149.6841204,536,0.6914574503898621
1681228149.9184737,563,0.6740947961807251
1681228149.996546,573,0.5906109809875488
1681228150.0434124,579,0.7108412384986877
1681228150.090276,586,0.6136081218719482
1681228150.1058972,587,0.6268949508666992
1681228150.376539,620,0.5412249565124512
1681228150.392159,622,0.5806945562362671
1681228150.4858894,634,0.5509021282196045
1681228150.563649,641,0.5548375248908997
1681228150.5792713,642,0.6678708791732788
1681228150.5949242,644,0.5822460055351257
1681228150.6261325,647,0.6426008343696594
1681228150.7322218,649,0.6010503172874451
1681228150.8659372,661,0.5595707297325134
1681228150.9500191,671,0.5989989042282104
1681228151.3184366,714,0.5079773664474487
1681228151.3695362,722,0.496633917093277
1681228151.4319885,730,0.6030282974243164
1681228151.5172563,739,0.49025794863700867
1681228151.6198413,752,0.47030556201934814
1681228151.6554575,756,0.5415561199188232
1681228151.742164,765,0.43145453929901123
1681228151.7752156,769,0.5520933866500854
1681228151.791253,771,0.4921327233314514
1681228151.800822,773,0.5048119425773621
1681228151.86201,780,0.44132566452026367
1681228151.9088445,785,0.5428358316421509
1681228151.924463,787,0.4664372205734253
1681228151.955739,792,0.5534311532974243
1681228151.97136,794,0.5152487754821777
1681228152.0182245,798,0.590722382068634
1681228152.0494697,802,0.5260859131813049
1681228152.101531,808,0.5085945725440979
1681228152.101531,809,0.5673741102218628
1681228152.3244123,832,0.6112222671508789
1681228152.3663337,836,0.5193604230880737
1681228152.6588538,869,0.5553517937660217
1681228152.719297,876,0.5019986033439636
1681228152.7755759,882,0.5254177451133728
1681228152.989076,896,0.436723917722702
1681228153.0307295,900,0.3964645564556122
1681228153.0775943,907,0.5006999373435974
1681228153.093215,909,0.4983081817626953
1681228153.1872177,917,0.49973413348197937
1681228153.3688054,931,0.44424325227737427
1681228153.3688054,932,0.5274631381034851
1681228153.4834263,942,0.40229475498199463
1681228153.5175576,945,0.4638681411743164
1681228153.6204145,954,0.44216305017471313
1681228153.7078488,962,0.5206536650657654
1681228153.8066819,971,0.4274289011955261
1681228153.822567,972,0.49134567379951477
1681228153.883153,978,0.43474578857421875
1681228153.8911703,979,0.44257494807243347
1681228153.9389274,984,0.44623538851737976
1681228154.1125844,1002,0.3724339008331299
1681228154.1581707,1005,0.42562130093574524
1681228154.249031,1014,0.4556557238101959
1681228154.5662541,1044,0.44344276189804077
1681228154.7009869,1057,0.34099435806274414
1681228154.782838,1063,0.3275054693222046
1681228154.8130422,1066,0.3427807092666626
1681228154.8368163,1068,0.4487336575984955
1681228154.8680568,1072,0.4597540497779846
1681228154.9321141,1078,0.4015102982521057
1681228154.9875379,1083,0.4373137354850769
1681228155.0812652,1093,0.3691861629486084
1681228155.1407125,1099,0.416340708732605
1681228155.1884701,1104,0.47004514932632446
1681228155.307341,1114,0.38544437289237976
1681228155.7539449,1156,0.36387398838996887
1681228155.7978296,1160,0.3773660361766815
1681228155.8059747,1161,0.34568628668785095
1681228155.8215966,1162,0.4038594663143158
1681228156.007089,1180,0.312021404504776
1681228156.149876,1193,0.3294488787651062
1681228156.2891717,1206,0.3369666337966919
1681228156.5544746,1232,0.3106243312358856
1681228156.6808293,1244,0.2943113446235657
1681228156.7987845,1255,0.28183770179748535
1681228156.8300276,1258,0.32871413230895996
1681228156.8612726,1261,0.40916383266448975
1681228157.0673857,1281,0.3385176658630371
1681228157.1319926,1287,0.2982541024684906
1681228157.2033882,1294,0.2745555341243744
1681228157.2647314,1300,0.3522307872772217
1681228157.4304225,1316,0.3096170723438263
1681228157.4726136,1319,0.2729414701461792
1681228157.5899093,1330,0.37268516421318054
1681228157.6220417,1333,0.28874412178993225
1681228157.653284,1336,0.48806601762771606
1681228157.653284,1337,0.3514404296875
1681228158.158756,1385,0.2394961714744568
1681228158.189506,1388,0.40775424242019653
1681228158.2231288,1391,0.2489396631717682
1681228158.231095,1392,0.24210801720619202
1681228158.4519634,1414,0.23667019605636597
1681228158.5876303,1426,0.2664324641227722
1681228158.6975145,1436,0.22092147171497345
1681228158.7372897,1440,0.36218833923339844
1681228159.00281,1465,0.23042386770248413
1681228159.0184307,1466,0.3138461410999298
1681228159.15263,1477,0.26561716198921204
1681228159.2204745,1485,0.2264258861541748
1681228159.2696826,1489,0.3134344816207886
1681228159.29732,1491,0.23449034988880157
1681228159.6379256,1523,0.2727743685245514
1681228159.684793,1527,0.22085416316986084
1681228160.0643928,1552,0.25353914499282837
1681228160.306431,1568,0.24308979511260986
1681228160.319563,1569,0.377516508102417
1681228160.538874,1584,0.1925993263721466
1681228160.586754,1588,0.2507011890411377
1681228160.8042817,1604,0.2644345462322235
1681228160.8042817,1605,0.24431830644607544
1681228161.0993385,1627,0.18660293519496918
1681228161.1639073,1632,0.2697620093822479
1681228161.237997,1637,0.16344651579856873
1681228161.2697477,1640,0.23717868328094482
1681228161.3166127,1645,0.28141912817955017
1681228161.3480072,1648,0.2326991707086563
1681228161.487458,1660,0.2540956735610962
1681228161.5718637,1668,0.2504066824913025
1681228161.6327255,1675,0.18921145796775818
1681228161.7218294,1682,0.2410135269165039
1681228161.8206446,1691,0.33763375878334045
1681228161.8661838,1695,0.19178035855293274
1681228161.8884315,1697,0.2554139494895935
1681228161.9044354,1699,0.22455169260501862
1681228161.9362345,1702,0.23542430996894836
1681228162.0039675,1709,0.2417629212141037
1681228162.1155457,1718,0.2485416680574417
1681228162.2216446,1728,0.22409141063690186
1681228162.2636545,1732,0.22961203753948212
1681228162.2792761,1734,0.22907806932926178
1681228162.3105223,1737,0.23679274320602417
1681228162.3573842,1742,0.2039220929145813
1681228162.3886244,1745,0.21062904596328735
1681228162.404284,1746,0.1973564624786377
1681228162.591702,1766,0.17413818836212158
1681228162.6866221,1775,0.2034909725189209
1681228162.746795,1781,0.2531730830669403
1681228162.8182352,1788,0.22908347845077515
1681228162.8182352,1789,0.22473520040512085
1681228162.941616,1798,0.23222406208515167
1681228163.0032568,1805,0.23599864542484283
1681228163.2188065,1826,0.2473914921283722
1681228163.2706342,1830,0.23212550580501556
1681228163.3708513,1840,0.18739625811576843
1681228163.4212468,1844,0.23285920917987823
1681228163.5205233,1853,0.14590059220790863
1681228163.6538634,1866,0.2530514597892761
1681228163.68567,1869,0.15547943115234375
1681228163.732534,1875,0.19653654098510742
1681228163.7638075,1877,0.18615402281284332
1681228164.1376607,1911,0.16834509372711182
1681228164.1943686,1917,0.19305621087551117
1681228164.3599358,1934,0.25150027871131897
1681228164.4692833,1944,0.13014653325080872
1681228164.5005302,1947,0.23617982864379883
1681228164.516147,1949,0.16987693309783936
1681228164.7046201,1967,0.14360779523849487
1681228164.8528705,1981,0.14071257412433624
1681228164.8788097,1983,0.2967984974384308
1681228165.0706801,2001,0.21103930473327637
1681228165.1146717,2005,0.18196797370910645
1681228165.2025342,2013,0.22820980846881866
1681228165.4131272,2030,0.24625927209854126
1681228165.491235,2036,0.2538946866989136
1681228165.7478607,2060,0.15330660343170166
1681228165.8994138,2073,0.1786462962627411
1681228165.9462783,2076,0.22011727094650269
1681228165.9624045,2077,0.2194857895374298
1681228165.9784048,2079,0.2141355276107788
1681228166.0025508,2081,0.16051101684570312
1681228166.0337949,2085,0.26286041736602783
1681228166.080658,2089,0.21494831144809723
1681228166.1587644,2096,0.14486262202262878
1681228166.3217947,2111,0.17043930292129517
1681228166.6853633,2145,0.18929935991764069
1681228166.7322242,2149,0.19139179587364197
1681228166.819432,2156,0.1924762725830078
1681228166.911416,2165,0.2223498374223709
1681228167.034886,2177,0.18597936630249023
1681228167.1446521,2187,0.14961248636245728
1681228167.1685047,2189,0.20963835716247559
1681228167.1841264,2191,0.19703376293182373
1681228167.2452917,2196,0.10716817528009415
1681228167.2692947,2199,0.18570788204669952
1681228167.3459427,2207,0.18335086107254028
1681228167.3954191,2211,0.1792510747909546
1681228167.5913925,2231,0.19829241931438446
1681228167.6539123,2236,0.17190000414848328
1681228167.6539123,2237,0.15454833209514618
1681228167.687999,2239,0.16165336966514587
1681228167.708797,2242,0.19395653903484344
1681228167.7556608,2246,0.14067891240119934
1681228167.7712846,2247,0.19861531257629395
1681228167.8494217,2254,0.1455584019422531
1681228167.8784077,2257,0.13699020445346832
1681228167.9185812,2262,0.20284217596054077
1681228168.1341286,2281,0.17086243629455566
1681228168.2278566,2291,0.29678601026535034
1681228168.2941587,2297,0.17127448320388794
1681228168.35175,2303,0.13251754641532898
1681228168.3986194,2307,0.20764443278312683
1681228168.507967,2319,0.1815364956855774
1681228168.5235865,2320,0.1594756543636322
1681228168.7839725,2345,0.14326691627502441
1681228168.862081,2354,0.12358734011650085
1681228169.24393,2389,0.16005457937717438
1681228169.251928,2390,0.14815863966941833
1681228169.2680843,2392,0.19217243790626526
1681228169.7691243,2436,0.1539180725812912
1681228169.8500388,2444,0.1625663936138153
1681228169.930882,2451,0.16077397763729095
1681228169.952405,2453,0.1324128657579422
1681228169.9764028,2455,0.13751518726348877
1681228170.0314047,2460,0.09979093074798584
1681228170.3022509,2485,0.08211760967969894
1681228170.3102522,2486,0.18289944529533386
1681228170.3984492,2496,0.12622052431106567
1681228170.4296923,2498,0.14133234322071075
1681228170.4785595,2503,0.16737425327301025
1681228170.6291292,2517,0.1138710230588913
1681228170.6916142,2523,0.14000460505485535
1681228170.7883523,2532,0.10983066260814667
1681228170.9436147,2547,0.10874618589878082
1681228170.9940152,2551,0.10223273932933807
1681228171.0100155,2553,0.10539756715297699
1681228171.262223,2578,0.12702961266040802
1681228171.397286,2590,0.1305580884218216
1681228171.4927876,2600,0.08933434635400772
1681228171.5552735,2606,0.12811999022960663
1681228171.7277188,2623,0.08347849547863007
1681228171.7937565,2629,0.10144641250371933
1681228171.8097558,2630,0.10345368087291718
1681228171.950528,2644,0.09546595066785812
