Wall time,Step,Value
1681991753.1648014,18,0.05500280112028122
1681991753.3522563,42,0.01020695548504591
1681991753.3679113,45,0.002930469810962677
1681991753.570954,71,0.055465180426836014
1681991753.7428246,94,0.03489558771252632
1681991754.2305806,155,0.0025720151606947184
1681991754.255682,158,0.00966634415090084
1681991754.3181705,167,0.009625205770134926
1681991754.8150074,229,0.003418962238356471
1681991754.8462498,234,0.005932972766458988
1681991755.0090845,255,0.006970467045903206
1681991755.14555,273,0.002811143407598138
1681991755.4353232,308,0.002865802263841033
1681991755.450943,310,0.00338568864390254
1681991755.5290504,318,0.002964059356600046
1681991755.8055408,347,0.005144058261066675
1681991755.9929948,367,0.0024318434298038483
1681991756.522722,421,0.0019367713248357177
1681991756.8820066,460,0.0022196017671376467
1681991757.0256145,474,0.00450404966250062
1681991757.619222,536,0.002573295496404171
1681991757.8691638,563,0.0026602447032928467
1681991758.0253773,579,0.0034209396690130234
1681991758.0878656,586,0.002531758975237608
1681991758.1034827,587,0.0051516275852918625
1681991758.5599337,634,0.0021233689039945602
1681991758.7005224,647,0.005700637120753527
1681991758.8254938,661,0.0014097265666350722
1681991758.9113467,671,0.0024760232772678137
1681991759.3279998,714,0.0009884637547656894
1681991759.406107,722,0.0026286959182471037
1681991759.827882,765,0.007445955183357
1681991759.869485,769,0.0036938416305929422
1681991759.8851068,771,0.001338680973276496
1681991760.0182173,785,0.0033883426804095507
1681991760.0494633,787,0.00040904831257648766
1681991760.1119452,794,0.000686745042912662
1681991760.1900518,802,0.0021930758375674486
1681991760.2369153,808,0.003209145274013281
1681991760.5066438,836,0.0024168130476027727
1681991761.5693343,945,0.0005252956761978567
1681991761.8192716,971,0.00380438263528049
1681991761.8192716,972,0.0022015287540853024
1681991761.8817563,978,0.0005622426397167146
1681991761.9286208,984,0.0012717669596895576
1681991762.102306,1002,0.001040880335494876
1681991762.1335492,1005,0.0005394819309003651
1681991762.2116554,1014,0.001908574253320694
1681991762.6959183,1063,0.000725851277820766
1681991762.7271585,1066,0.0016655102372169495
