Wall time,Step,Value
1681991753.1648014,18,0.13689827919006348
1681991753.3522563,42,0.13105791807174683
1681991753.3679113,45,0.14096969366073608
1681991753.570954,71,0.03136610984802246
1681991753.7428246,94,0.034509360790252686
1681991754.2305806,155,0.01937711238861084
1681991754.255682,158,0.12410175800323486
1681991754.3181705,167,0.09071874618530273
1681991754.8150074,229,0.002630770206451416
1681991754.8462498,234,0.04684489965438843
1681991755.0090845,255,0.07398247718811035
1681991755.14555,273,0.03107553720474243
1681991755.4353232,308,0.007248103618621826
1681991755.450943,310,0.012118041515350342
1681991755.5290504,318,0.00989311933517456
1681991755.8055408,347,0.02332073450088501
1681991755.9929948,367,0.012669146060943604
1681991756.522722,421,0.021316349506378174
1681991756.8976283,460,0.02047508955001831
1681991757.0256145,474,0.006394565105438232
1681991757.619222,536,0.00765073299407959
1681991757.8691638,563,0.005776464939117432
1681991758.0253773,579,0.0028145313262939453
1681991758.0878656,586,0.028164565563201904
1681991758.1034827,587,0.015150785446166992
1681991758.5755522,634,0.031401634216308594
1681991758.7005224,647,0.004683375358581543
1681991758.8254938,661,0.05077248811721802
1681991758.9269671,671,0.0160406231880188
1681991759.3279998,714,0.07905477285385132
1681991759.406107,722,0.019693315029144287
1681991759.827882,765,0.014527976512908936
1681991759.869485,769,0.0174981951713562
1681991759.8851068,771,0.025452256202697754
1681991760.0338383,785,0.02493363618850708
1681991760.0494633,787,0.03111165761947632
1681991760.1119452,794,0.013837039470672607
1681991760.1900518,802,0.009542107582092285
1681991760.2369153,808,0.015208661556243896
1681991760.5066438,836,0.004348278045654297
1681991761.5693343,945,0.05227398872375488
1681991761.8192716,971,0.0038216114044189453
1681991761.8192716,972,0.015830934047698975
1681991761.8817563,978,0.028409063816070557
1681991761.944242,984,0.051849961280822754
1681991762.102306,1002,0.021492421627044678
1681991762.1335492,1005,0.034490764141082764
1681991762.2116554,1014,0.03650867938995361
1681991762.6959183,1063,0.04502153396606445
1681991762.7271585,1066,0.06152355670928955
1681991762.9858875,1093,0.00826418399810791
1681991763.0483725,1099,0.0092201828956604
1681991763.0952375,1104,0.025348782539367676
1681991763.6263626,1156,0.04312634468078613
1681991763.6888478,1161,0.039789557456970215
1681991763.6888478,1162,0.01609402894973755
1681991763.8606827,1180,0.030330002307891846
1681991763.9856534,1193,0.03707033395767212
1681991764.474017,1244,0.024788200855255127
1681991764.6458511,1261,0.005850493907928467
1681991765.167006,1316,0.015075623989105225
1681991765.1982496,1319,0.02058619260787964
1681991765.3232193,1333,0.01662963628768921
1681991765.3544621,1337,0.03252863883972168
1681991765.8387232,1385,0.028754889965057373
1681991765.916832,1392,0.027152955532073975
1681991766.1199074,1414,0.020248770713806152
1681991766.2470703,1426,0.011824071407318115
1681991766.3408012,1436,0.004795074462890625
1681991766.6532283,1466,0.014346599578857422
1681991766.746956,1477,0.02668851613998413
1681991766.887549,1491,0.008247315883636475
1681991767.3098087,1523,0.024875998497009277
1681991767.6222353,1552,0.030852079391479492
1681991767.786338,1568,0.02577418088912964
1681991768.036278,1584,0.02390819787979126
1681991768.0987637,1588,0.004343271255493164
1681991768.254979,1605,0.014961540699005127
1681991768.6298888,1640,0.00515371561050415
1681991769.0665472,1682,0.02098524570465088
1681991769.1446574,1691,0.006056606769561768
1681991769.3321106,1709,0.01896291971206665
1681991769.4102156,1718,0.0239446759223938
1681991769.5975537,1732,0.02681666612625122
1681991769.6444178,1734,0.017118394374847412
1681991769.8890889,1737,0.018629133701324463
1681991770.4107428,1781,0.005988657474517822
1681991770.8607943,1826,0.02052474021911621
1681991771.035875,1844,0.006243348121643066
1681991771.1296012,1853,0.025531113147735596
1681991771.254572,1866,0.021795153617858887
1681991771.2912428,1869,0.005299031734466553
1681991771.3710287,1877,0.01280367374420166
1681991771.7987177,1917,0.018790602684020996
1681991771.9722533,1934,0.013701021671295166
1681991772.0679991,1944,0.004056096076965332
1681991772.084522,1947,0.008455872535705566
1681991772.6291912,2001,0.005652010440826416
1681991772.8009033,2013,0.0035430192947387695
1681991773.181529,2036,0.025105655193328857
1681991773.5747173,2077,0.003087341785430908
1681991773.637208,2085,0.0031131505966186523
1681991773.67668,2089,0.013508617877960205
1681991773.723546,2096,0.023129403591156006
1681991774.1515708,2149,0.022167205810546875
1681991774.198398,2156,0.00040286779403686523
1681991774.4502988,2187,0.00507962703704834
1681991774.4815474,2191,0.0012074708938598633
1681991774.5440307,2199,0.0016242265701293945
1681991774.6377945,2211,0.020669102668762207
1681991774.8007836,2231,0.013232290744781494
1681991774.8340476,2236,0.018152177333831787
1681991774.851037,2237,0.0024884939193725586
1681991775.0514362,2257,0.004308164119720459
1681991775.1039817,2262,0.00904989242553711
1681991775.3704991,2297,0.004096567630767822
1681991775.4508364,2307,0.020574510097503662
1681991775.544565,2319,0.0009600520133972168
1681991775.7535558,2345,0.00026851892471313477
1681991775.8261857,2354,0.0006747841835021973
1681991776.1092858,2389,0.009565949440002441
1681991776.1249454,2390,0.0023482441902160645
1681991776.1405313,2392,0.01172780990600586
1681991776.5308893,2436,0.011971831321716309
1681991776.6558254,2453,0.019850850105285645
1681991776.6714468,2455,0.018279850482940674
1681991776.7128284,2460,0.015725910663604736
1681991776.900288,2485,0.003314495086669922
1681991776.915911,2486,0.012546300888061523
1681991777.0170836,2496,0.02422851324081421
1681991777.0551429,2498,0.02399200201034546
1681991777.1156971,2503,0.016461312770843506
1681991777.2555814,2517,0.015268266201019287
1681991777.3074417,2523,0.004481375217437744
1681991777.3802488,2532,0.011776924133300781
1681991777.4972837,2547,0.014953255653381348
1681991777.5326834,2553,0.0025867819786071777
1681991779.1129572,2685,0.006303131580352783
1681991779.317224,2703,0.0023199915885925293
1681991779.7110631,2740,0.003405749797821045
1681991779.8672762,2754,0.015699565410614014
1681991780.3253622,2789,0.015259623527526855
1681991781.2201037,2872,0.006226003170013428
1681991781.5177011,2896,0.0007302761077880859
1681991782.275638,2967,0.0016589760780334473
1681991782.3779678,2975,0.009980618953704834
1681991782.760258,3011,0.000302731990814209
1681991783.049046,3038,0.0028716325759887695
1681991783.0748374,3041,0.01617985963821411
1681991783.6897354,3099,0.014058709144592285
1681991784.3389678,3161,0.017472028732299805
1681991784.4951873,3177,0.007827818393707275
1681991784.6966598,3195,0.01838374137878418
1681991784.7122808,3196,0.0014096498489379883
1681991785.0575898,3230,0.02183288335800171
1681991785.1685038,3240,0.009773671627044678
1681991785.1997478,3243,0.013374865055084229
1681991785.2153704,3244,0.011530160903930664
1681991785.2309892,3246,0.0012069940567016602
1681991785.2466123,3247,0.015756189823150635
1681991785.8398757,3305,0.01251363754272461
1681991786.240096,3345,0.01997596025466919
1681991786.5828443,3376,0.005816996097564697
1681991786.8495934,3403,0.0109902024269104
1681991786.8808358,3408,0.0003610849380493164
1681991787.0839133,3430,0.028540074825286865
1681991787.2713695,3449,0.020604491233825684
1681991787.4119608,3464,0.01723557710647583
1681991787.5837982,3480,0.005083560943603516
1681991787.8649788,3509,0.004943490028381348
1681991787.8806007,3512,0.001826941967010498
1681991788.7256649,3600,0.016663312911987305
1681991788.8974988,3618,0.0374678373336792
1681991788.9231439,3620,0.009979844093322754
1681991788.9387693,3622,0.02258223295211792
1681991789.004985,3628,0.009560942649841309
1681991789.3100128,3656,0.011009156703948975
1681991789.4644704,3670,0.01750028133392334
1681991790.0279384,3726,0.01512974500656128
1681991790.0591812,3730,0.032478928565979004
1681991790.170805,3741,0.017579078674316406
1681991790.7313733,3793,0.029067039489746094
1681991790.9673996,3814,0.026575088500976562
1681991791.029881,3819,0.006022989749908447
1681991791.0455046,3821,0.02621692419052124
1681991791.1689746,3831,0.016846179962158203
1681991791.524896,3864,0.0225372314453125
1681991791.6498659,3876,0.013301074504852295
1681991792.1861975,3928,0.00961846113204956
1681991792.4517598,3956,0.0023764371871948242
